epoch,train_loss,train_acc,val_loss,val_acc,lr,val_lat_ms
34,0.2424,91.28,0.3244,85.83,0.000732,0.4773
35,0.2395,91.06,0.2959,89.49,0.000718,0.4946
36,0.2241,91.75,0.2600,91.22,0.000704,0.4890
37,0.2144,92.02,0.2697,89.61,0.000690,0.4946
38,0.2183,92.24,0.2322,90.48,0.000675,0.4738
39,0.2043,92.58,0.2435,90.70,0.000660,0.4819
40,0.2051,92.33,0.2474,91.53,0.000646,0.4732
41,0.2046,92.43,0.2388,91.22,0.000631,0.4953
42,0.1778,92.97,0.2366,90.96,0.000616,0.4479
43,0.1749,93.55,0.2639,91.93,0.000600,0.4748
44,0.1963,92.75,0.2234,90.83,0.000585,0.4834
45,0.1953,92.92,0.2594,89.34,0.000570,0.4652
46,0.1812,92.87,0.2887,87.44,0.000554,0.4759
47,0.1783,93.07,0.2228,90.83,0.000539,0.4830
48,0.1718,93.80,0.2348,91.13,0.000523,0.4838
49,0.1754,93.60,0.2884,88.48,0.000508,0.4598
50,0.1658,93.53,0.2382,88.95,0.000492,0.4667
51,0.1605,93.77,0.2045,92.96,0.000477,0.4724
52,0.1616,93.63,0.1945,91.09,0.000461,0.5011
53,0.1589,94.02,0.2238,91.43,0.000446,0.4752
54,0.1717,92.87,0.2251,92.92,0.000430,0.4539
55,0.1502,93.85,0.1787,93.44,0.000415,0.4839
56,0.1509,94.14,0.2141,93.70,0.000400,0.4692
57,0.1447,94.07,0.1994,92.88,0.000384,0.4647
58,0.1531,93.95,0.1679,94.05,0.000369,0.4854
59,0.1423,94.38,0.1734,93.61,0.000354,0.4723
60,0.1292,94.80,0.2258,93.01,0.000340,0.4786
61,0.1457,94.41,0.1805,93.13,0.000325,0.4769
62,0.1351,94.53,0.1739,93.83,0.000310,0.4797
63,0.1348,94.56,0.2177,90.87,0.000296,0.4824
64,0.1208,95.48,0.1762,93.84,0.000282,0.4639
65,0.1231,95.12,0.2233,89.87,0.000268,0.4710
66,0.1283,94.51,0.2314,89.70,0.000255,0.4590
67,0.1229,94.90,0.2004,91.57,0.000241,0.4548
68,0.1162,95.24,0.2006,93.49,0.000228,0.4934
69,0.1158,95.07,0.1667,93.70,0.000215,0.4773
70,0.1136,95.31,0.1853,91.87,0.000202,0.4589
71,0.1165,95.36,0.1883,92.44,0.000190,0.4971
72,0.1194,95.26,0.2213,90.96,0.000178,0.4715
73,0.1118,95.65,0.1480,94.48,0.000166,0.4649
74,0.1068,95.85,0.1720,93.39,0.000155,0.4801
75,0.1092,95.31,0.1812,93.44,0.000144,0.4785
76,0.1040,95.68,0.1706,93.44,0.000133,0.4674
77,0.1101,95.29,0.1934,93.84,0.000123,0.4851
78,0.1045,95.90,0.1634,93.87,0.000113,0.4670
79,0.1094,95.24,0.1631,94.22,0.000103,0.4848
80,0.1002,95.53,0.1712,93.79,0.000094,0.4774
81,0.1076,95.26,0.1469,94.13,0.000085,0.4610
82,0.1087,95.34,0.1710,93.61,0.000076,0.4722
83,0.1033,95.70,0.1842,91.78,0.000068,0.5008
84,0.0984,96.14,0.1551,94.40,0.000061,0.4956
85,0.1065,95.41,0.1841,92.44,0.000053,0.4823
86,0.0982,96.00,0.1997,92.31,0.000047,0.4762
87,0.1053,95.14,0.1573,94.97,0.000040,0.4902
88,0.0976,95.87,0.1521,93.96,0.000034,0.4933
89,0.1071,95.14,0.1566,94.17,0.000029,0.4830
90,0.0910,96.19,0.1651,93.53,0.000024,0.4673
91,0.1005,95.70,0.1465,94.52,0.000019,0.4741
92,0.0945,95.68,0.1358,94.92,0.000015,0.4950
93,0.0899,96.24,0.2046,93.66,0.000012,0.4764
94,0.0987,95.92,0.1647,93.92,0.000009,0.4698
95,0.0956,96.00,0.1376,95.66,0.000006,0.4852
96,0.0942,95.80,0.2022,93.18,0.000004,0.4820
97,0.0926,96.26,0.1660,93.44,0.000002,0.4690
98,0.0938,95.85,0.1542,94.57,0.000001,0.4902
99,0.1017,95.97,0.1520,95.35,0.000000,0.4746
100,0.0931,96.17,0.1687,94.44,0.000000,0.4789
